cluster	org_name	org_node	org_lat	org_long	org_inc	hosp_name	hosp_node	hosp_lat	hosp_long	hosp_inc	hosp_bed	subject1	subject2	subject3	subject4	subject5	subject1_count	subject2_count	subject3_count	subject4_count	subject5_count	subject1_cost	subject2_cost	subject3_cost	subject4_cost	subject5_cost	FIPS	n1	n2	county
cluster_0_1_3_11_25_81_164_378_1484	'Stanford University'@en	Q41506	37.4282293	-122.1688576	1891.0	'Stanford University Medical Center'@en	Q7598810	37.434	-122.175	1959.0	613.0	'Petri net'@en	'autism'@en	'computational mathematics'@en	'data sharing'@en	'macromolecule'@en	1176.0	1176.0	1176.0	1176.0	1176.0	1018262400.0	1018262400.0	1018262400.0	1018262400.0	1018262400.0	12011.0	0.9815	0.802	Columbia County
cluster_0_1_1_12_29_50_67_108_863	'University of Michigan'@en	Q230492	42.276944444444	-83.738055555556	1817.0	'VA Center for Clinical Management Research'@en	Q56583052	42.282952	-83.745245		657.8843930635838	'hydrophobicity'@en	'AML'@en	'ASH1 like histone lysine methyltransferase'@en	'Annexin A5'@en	'CD4 antigen'@en	1170.0	960.0	960.0	960.0	960.0	394236756.0	389899200.0	389899200.0	389899200.0	389899200.0	12013.0	0.9407	0.104	DeSoto County
cluster_0_0_0_3_3_44_58_94_812	'Columbia University'@en	Q49088	40.8075	-73.961944444444	1754.0	'Bloomingdale Insane Asylum'@en	Q4928315	40.8086	-73.9614	1821.0	657.8843930635838	'SARS-CoV-2'@en	'diagnosis'@en	'RNA sequencing'@en	'microRNA'@en	'natural language processing'@en	1160.0	1160.0	1032.0	1032.0	1032.0	889311680.0	889311680.0	210695184.0	210695184.0	210695184.0	12015.0	0.9728	0.679	Dixie County
cluster_0_1_3_11_25_81_164_378_1484	'Case Western Reserve University'@en	Q1047060	41.504	-81.608	1967.0	'Case Comprehensive Cancer Center'@en	Q39050124	41.504	-81.608		657.8843930635838	'contrast agent'@en	'drug delivery'@en	'chemotherapy'@en	'pharmaceutical science'@en	'biodegradation'@en	1160.0	1044.0	348.0	348.0	232.0	672999520.0	605699568.0	201899856.0	201899856.0	134599904.0	12017.0	0.9404	0.627	Duval County
cluster_0_1_3_11_25_80_172_359_940	'University of Washington'@en	Q219563	47.65416666666667	-122.3080555555556	1861.0	'University of Washington Medical Center'@en	Q7896576	47.6489232	-122.3065945	1959.0	570.0	'mast cells'@en	'mechanical ventilation'@en	'nanoparticle'@en	'decision support system'@en	'statistics'@en	1158.0	1158.0	1158.0	1104.0	990.0	459674238.0	459674238.0	459674238.0	9561744.0	355123890.0	12019.0	0.9307	0.782	Escambia County
cluster_0_1_1_12_29_57_94_232_1261	'Albert Einstein College of Medicine'@en	Q2030894	40.850852	-73.844949	1955.0	'Calvary Hospital, Bronx'@en	Q5024190	40.847986	-73.843853	1899.0	225.0	'BH3 interacting domain death agonist'@en	'Bcl-xL'@en	'Chemical modulation of chaperone-mediated autophagy by retinoic acid derivatives.'@en	'Fanconi syndrome'@en	'autoinhibition'@en	1149.0	1149.0	1149.0	1149.0	1149.0	563313135.0	563313135.0	563313135.0	563313135.0	563313135.0	12021.0	0.953	0.72	Flagler County
cluster_0_0_0_3_12_19_26_187_702	'University of California, Berkeley'@en	Q168756	37.87	-122.259	1868.0	'Huntington Hospital'@en	Q5945374	34.1345	-118.153	1892.0	625.0	'Zika virus infection'@en	'Zika virus'@en	'bias'@en	'computational mathematics'@en	'human pregnancy'@en	1146.0	1146.0	1146.0	1146.0	1146.0	9105396024.0	9105396024.0	9105396024.0	9105396024.0	9105396024.0	12023.0	0.8251	0.462	Franklin County
cluster_0_1_3_11_25_81_158_288_1030	'University of Virginia'@en	Q213439	38.035555555556	-78.503333333333	1819.0	'University of Virginia Hospital'@en	Q30288427	38.031244	-78.498859		657.8843930635838	'1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative'@en	'Pseudomonas aeruginosa'@en	'alanine racemase, putative'@en	'diacylglycerol kinase, putative'@en	'succinyl-CoA ligase [GDP-forming] beta-chain, putative'@en	1130.0	678.0	678.0	678.0	678.0	866943410.0	520166046.0	520166046.0	520166046.0	520166046.0	12027.0	1	0.105	Gadsden County
cluster_0_0_0_8_14_67_115_193_1203	'Ohio State University'@en	Q309331	40.0	-83.0125	1870.0	'Ohio State University Hospital'@en	Q30288846	39.995293	-83.01789		657.8843930635838	'women\'s health'@en	'chemotherapy'@en	'bevacizumab'@en	'patient'@en	'phase II clinical trial'@en	1125.0	1056.0	528.0	528.0	528.0	7641596370.0	938862784.0	469431392.0	469431392.0	469431392.0	12029.0	0.0078	0.041	Gilchrist County
cluster_0_0_0_3_26_63_138_339_1218	'Johns Hopkins University'@en	Q193727	39.32888888888889	-76.62055555555555	1876.0	'MedStar Union Memorial Hospital'@en	Q6804945	39.3291	-76.6143	1854.0	192.0	'PD-1, PD-L1, PD-L2 expression in the chordoma microenvironment'@en	'Parkinson\'s disease'@en	'SARS-CoV-2'@en	'anticoagulation'@en	'arteriovenous malformation'@en	1124.0	1124.0	1124.0	1124.0	1124.0	478516696.0	478516696.0	478516696.0	478516696.0	478516696.0	12031.0	1	0.802	Glades County
cluster_0_1_4_7_9_12_154_302_966	'St. Jude Children\'s Research Hospital'@en	Q1164246	35.15291667	-90.04305556	1962.0	'St. Jude Children\'s Research Hospital'@en	Q1164246	35.15291667	-90.04305556	1962.0	657.8843930635838	'Mixed lineage kinase domain-like'@en	'New Zealand'@en	'SARS-CoV-2'@en	'TNF'@en	'Toll-like receptor'@en	1110.0	1110.0	1110.0	1110.0	1110.0	2997865002.0	2997865002.0	2997865002.0	2997865002.0	2997865002.0	12033.0	0.9543	0.711	Gulf County
cluster_0_1_1_6_8_11_73_331_1530	'University of Washington'@en	Q219563	47.65416666666667	-122.3080555555556	1861.0	'University of Washington Medical Center'@en	Q7896576	47.6489232	-122.3065945	1959.0	570.0	'decision support system'@en	'statistics'@en	'bioinformatics'@en	'DNA damage'@en	'Histidine--tRNA ligase CELE_T11G6.1'@en	1104.0	990.0	828.0	756.0	756.0	9561744.0	355123890.0	7171308.0	822259452.0	822259452.0	12035.0	0.9632	0.878	Hamilton County
cluster_0_1_1_12_29_50_69_245_956	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'Children’s Hospital at TriStar Centennial'@en	Q50037130	36.153508	-86.807237		657.8843930635838	'African clawed frog'@en	'Ubiquitin protein ligase E3A'@en	'autophagy'@en	'endothelium'@en	'glucose'@en	1104.0	1104.0	1104.0	1104.0	1104.0	768982178.0	768982178.0	768982178.0	768982178.0	768982178.0	12037.0	0.8336	0.398	Hardee County
cluster_0_0_0_8_14_59_89_188_372	'University of Pittsburgh'@en	Q235034	40.444565	-79.953274	1787.0	'Center for Emergency Medicine of Western Pennsylvania'@en	Q5059612	40.4392	-79.9589		657.8843930635838	'antibody'@en	'cetuximab'@en	'autophagy'@en	'cardiac arrest'@en	'chemical analysis'@en	1089.0	1089.0	912.0	912.0	912.0	471403053.0	471403053.0	436124912.0	436124912.0	436124912.0	12039.0	0.9103	0.186	Hendry County
cluster_0_0_0_3_3_44_58_180_781	'Broad Institute'@en	Q4971893	42.3679	-71.087		'Massachusetts Eye and Ear Infirmary'@en	Q6784269	42.3607	-71.07	1824.0	41.0	'metabolomics'@en	'aspirin'@en	'type 2 diabetes'@en	'Cytoscape'@en	'GenePattern'@en	1080.0	756.0	648.0	600.0	600.0	2592223560.0	1814556492.0	1555334136.0	427970074.0	427970074.0	12041.0	0.2821	0.049	Hernando County
cluster_0_0_0_8_10_15_24_63_113	'Boston Children\'s Hospital'@en	Q1000479	42.3373	-71.106	1869.0	'Boston Children\'s Hospital'@en	Q1000479	42.3373	-71.106	1869.0	395.0	'cell biology'@en	'congenital disorder'@en	'leukemia'@en	'STEAP family member 3'@en	'Transferrin receptor'@en	1070.0	1070.0	856.0	642.0	642.0	576306280.0	576306280.0	461045024.0	345783768.0	345783768.0	12043.0	0.6469	0.063	Highlands County
cluster_0_1_1_12_27_68_104_377_1097	'University of North Carolina at Chapel Hill'@en	Q192334	35.908611111111	-79.049166666667	1789.0	'University of North Carolina Hospitals'@en	Q30288421	35.90515	-79.050011	1989.0	657.8843930635838	'chemotherapy'@en	'quality of life'@en	'Analyses of allele-specific gene expression in highly divergent mouse crosses identifies pervasive allelic imbalance.'@en	'Campylobacter'@en	'DNA damage'@en	1064.0	608.0	580.0	580.0	580.0	48889736.0	27936992.0	373671760.0	373671760.0	373671760.0	12045.0	0.9195	0.405	Hillsborough County
cluster_0_1_1_12_27_61_92_148_513	'University of California, San Francisco'@en	Q1061104	37.763319444444	-122.45853888889	1873.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'deep learning'@en	'inflammation'@en	'type-1 diabetes'@en	'cell biology'@en	'microglia'@en	1056.0	1056.0	1056.0	1050.0	1050.0	900650784.0	900650784.0	900650784.0	412873635.0	412873635.0	12047.0	0.7198	0.088	Holmes County
cluster_0_1_1_12_27_75_124_219_527	'Ohio State University'@en	Q309331	40.0	-83.0125	1870.0	'Ohio State University Hospital'@en	Q30288846	39.995293	-83.01789		657.8843930635838	'chemotherapy'@en	'bevacizumab'@en	'patient'@en	'phase II clinical trial'@en	'thrombocytopenia'@en	1056.0	528.0	528.0	528.0	528.0	938862784.0	469431392.0	469431392.0	469431392.0	469431392.0	12049.0	1	0.109	Indian River County
cluster_0_0_0_5_34_82_165_315_1172	'Yale University'@en	Q49112	41.311111111111	-72.926666666667	1701.0	'Smilow Cancer Hospital'@en	Q50037095	41.304278	-72.935676	2009.0	657.8843930635838	'AVP'@en	'Alzheimer\'s Disease Neuroimaging Initiative'@en	'Calcium/calmodulin dependent protein kinase I'@en	'Calcium/calmodulin-dependent protein kinase kinase 1, alpha'@en	'Dopamine receptor D1'@en	1054.0	1054.0	1054.0	1054.0	1054.0	764175324.0	764175324.0	764175324.0	764175324.0	764175324.0	12051.0	0.7638	0.334	Jackson County
cluster_0_0_0_3_3_5_5_5_115	'Stanford University'@en	Q41506	37.4282293	-122.1688576	1891.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'cell biology'@en	'microglia'@en	'oligosaccharide'@en	'virulence'@en	'RNA sequencing'@en	1050.0	1050.0	1050.0	1050.0	915.0	412873635.0	412873635.0	412873635.0	412873635.0	430575654.0	12053.0	0.9777	0.772	Jefferson County
cluster_0_0_0_3_3_5_5_5_115	'University of California, San Francisco'@en	Q1061104	37.763319444444	-122.45853888889	1873.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'cell biology'@en	'microglia'@en	'oligosaccharide'@en	'virulence'@en	'cell biology'@en	1050.0	1050.0	1050.0	1050.0	1044.0	412873635.0	412873635.0	412873635.0	412873635.0	449994756.0	12055.0	1	0.419	Lafayette County
cluster_0_0_0_3_3_5_5_5_115	'University of California, Berkeley'@en	Q168756	37.87	-122.259	1868.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'cell biology'@en	'microglia'@en	'oligosaccharide'@en	'virulence'@en	'Argonaute RISC catalytic component 2'@en	1050.0	1050.0	1050.0	1050.0	999.0	412873635.0	412873635.0	412873635.0	412873635.0	2072603322.0	12057.0	0.997	0.782	Lake County
cluster_0_1_3_11_25_81_164_378_1484	'University of California, San Francisco'@en	Q1061104	37.763319444444	-122.45853888889	1873.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'cell biology'@en	'Argonaute RISC catalytic component 2'@en	'Eukaryotic translation initiation factor 3 subunit B'@en	'Eukaryotic translation initiation factor 3 subunit D'@en	'Eukaryotic translation initiation factor 3 subunit G'@en	1044.0	999.0	999.0	999.0	999.0	449994756.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	12059.0	0.3422	0.095	Lee County
cluster_0_1_1_12_29_50_67_108_558	'New York University School of Medicine'@en	Q3100195	40.7421	-73.9744	1841.0	'NYU Langone Medical Center'@en	Q6956114	40.741969	-73.974033	1841.0	1069.0	'autophagy'@en	'deep learning'@en	'transcriptome'@en	'CRISPR'@en	'Golgi phosphoprotein 3'@en	1041.0	694.0	694.0	600.0	600.0	426199890.0	284133260.0	284133260.0	356649679.0	356649679.0	12061.0	1	0.715	Leon County
cluster_0_0_0_3_3_44_58_132_243	'Massachusetts General Hospital'@en	Q126412	42.362805555556	-71.068630555556	1811.0	'Massachusetts General Hospital'@en	Q126412	42.362805555556	-71.068630555556	1811.0	1034.0	'Alzheimer\'s disease'@en	'Mycobacterium tuberculosis'@en	'amyotrophic lateral sclerosis'@en	'autism spectrum'@en	'autism'@en	1040.0	1040.0	1040.0	1040.0	1040.0	535331968.0	535331968.0	535331968.0	535331968.0	535331968.0	12063.0	0.5988	0.173	Levy County
cluster_0_1_1_12_29_50_69_112_205	'Massachusetts General Hospital'@en	Q126412	42.362805555556	-71.068630555556	1811.0	'Massachusetts General Hospital'@en	Q126412	42.362805555556	-71.068630555556	1811.0	1034.0	'automation'@en	'chemotherapy'@en	'nanowire'@en	'A comprehensive genetic map of the mouse genome.'@en	'A protein-truncating R179X variant in RNF186 confers protection against ulcerative colitis.'@en	1040.0	832.0	676.0	630.0	630.0	682270160.0	545816128.0	653022800.0	503960642.0	503960642.0	12065.0	0.3081	0.079	Liberty County
cluster_0_0_0_0_0_0_39_106_193	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'Children’s Hospital at TriStar Centennial'@en	Q50037130	36.153508	-86.807237		657.8843930635838	'Chemokine receptor family'@en	'Cytomegalovirus'@en	'G protein-coupled receptor'@en	'NF-kappaB-inducing kinase activity'@en	'SH3 domain'@en	1035.0	1035.0	1035.0	1035.0	1035.0	262323837.0	262323837.0	262323837.0	262323837.0	262323837.0	12067.0	0.6073	0.165	Madison County
cluster_0_0_2_2_6_8_17_46_473	'University of Chicago'@en	Q131252	41.789722222222	-87.599722222222	1890.0	'University of Chicago Medical Center'@en	Q7895258	41.78952778	-87.60447222	1898.0	811.0	'schizophrenia'@en	'type 2 diabetes'@en	'susceptibility locus'@en	'genome-wide association study'@en	'ontology'@en	1032.0	1032.0	777.0	774.0	774.0	482586480.0	482586480.0	436798320.0	158021388.0	158021388.0	12069.0	0.9216	0.79	Manatee County
cluster_0_0_2_2_6_8_17_46_473	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'University of Chicago Medical Center'@en	Q7895258	41.78952778	-87.60447222	1898.0	811.0	'schizophrenia'@en	'type 2 diabetes'@en	'cancer immunotherapy'@en	'comorbidity'@en	'immunotherapy'@en	1032.0	1032.0	1002.0	1002.0	1002.0	482586480.0	482586480.0	229443130.0	229443130.0	229443130.0	12071.0	0.9135	0.725	Marion County
cluster_0_0_0_5_34_72_112_311_1072	'Columbia University'@en	Q49088	40.8075	-73.961944444444	1754.0	'University of Chicago Medical Center'@en	Q7895258	41.78952778	-87.60447222	1898.0	811.0	'RNA sequencing'@en	'microRNA'@en	'natural language processing'@en	'pulmonary fibrosis'@en	'Adenoviridae'@en	1032.0	1032.0	1032.0	1032.0	870.0	210695184.0	210695184.0	210695184.0	210695184.0	666983760.0	12073.0	0.9652	0.571	Martin County
cluster_0_0_0_3_3_44_58_180_1293	'University of Tennessee Health Science Center'@en	Q7896420	35.14083333	-90.03	1911.0	'Le Bonheur Children\'s Hospital'@en	Q6506577	35.144	-90.0325	1952.0	255.0	'obesity'@en	'macrophage'@en	'fatty acid'@en	'atherosclerosis'@en	'Human T-lymphotropic virus 1'@en	1016.0	889.0	762.0	635.0	510.0	411159960.0	359764965.0	308369970.0	256974975.0	1468338442.0	12075.0	0.1399	0.063	Miami-Dade County
cluster_0_0_0_5_15_24_137_278_643	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'Children’s Hospital at TriStar Centennial'@en	Q50037130	36.153508	-86.807237		657.8843930635838	'cancer immunotherapy'@en	'comorbidity'@en	'immunotherapy'@en	'lung cancer'@en	'pneumonitis'@en	1002.0	1002.0	1002.0	1002.0	1002.0	229443130.0	229443130.0	229443130.0	229443130.0	229443130.0	12077.0	0.6755	0.137	Monroe County
cluster_0_0_0_3_12_19_26_39_990	'University of California, San Francisco'@en	Q1061104	37.763319444444	-122.45853888889	1873.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'Argonaute RISC catalytic component 2'@en	'Eukaryotic translation initiation factor 3 subunit B'@en	'Eukaryotic translation initiation factor 3 subunit D'@en	'Eukaryotic translation initiation factor 3 subunit G'@en	'RNA analysis'@en	999.0	999.0	999.0	999.0	999.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	12079.0	0.5728	0.114	Nassau County
cluster_0_0_0_3_12_19_26_39_990	'University of California, Berkeley'@en	Q168756	37.87	-122.259	1868.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'Argonaute RISC catalytic component 2'@en	'Eukaryotic translation initiation factor 3 subunit B'@en	'Eukaryotic translation initiation factor 3 subunit D'@en	'Eukaryotic translation initiation factor 3 subunit G'@en	'RNA analysis'@en	999.0	999.0	999.0	999.0	999.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	12081.0	0.9935	0.821	Okaloosa County
cluster_0_0_0_3_12_19_26_39_990	'Yale University'@en	Q49112	41.311111111111	-72.926666666667	1701.0	'UCSF Medical Center'@en	Q7864122	37.7632	-122.458	1907.0	796.0	'Argonaute RISC catalytic component 2'@en	'Eukaryotic translation initiation factor 3 subunit B'@en	'Eukaryotic translation initiation factor 3 subunit D'@en	'Eukaryotic translation initiation factor 3 subunit G'@en	'RNA analysis'@en	999.0	999.0	999.0	999.0	999.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	2072603322.0	12083.0	0.9203	0.547	Okeechobee County
cluster_0_1_3_9_28_49_65_104_870	'University of Washington'@en	Q219563	47.65416666666667	-122.3080555555556	1861.0	'University of Washington Medical Center'@en	Q7896576	47.6489232	-122.3065945	1959.0	570.0	'statistics'@en	'bioinformatics'@en	'DNA damage'@en	'Histidine--tRNA ligase CELE_T11G6.1'@en	'Histidyl-tRNA synthetase 1'@en	990.0	828.0	756.0	756.0	756.0	355123890.0	7171308.0	822259452.0	822259452.0	822259452.0	12085.0	0.9732	0.695	Orange County
cluster_0_0_2_2_11_1_15_35_54	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'Children’s Hospital at TriStar Centennial'@en	Q50037130	36.153508	-86.807237		657.8843930635838	'type 2 diabetes'@en	'CASP8'@en	'FLACC1'@en	'Helicobacter pylori'@en	'Kenya'@en	980.0	954.0	954.0	954.0	954.0	717934280.0	531726642.0	531726642.0	531726642.0	531726642.0	12086.0	0.9649	0.681	Osceola County
cluster_0_0_0_8_10_30_83_272_622	'University of Pennsylvania'@en	Q49117	39.953885	-75.193048	1740.0	'VA Center for Clinical Management Research'@en	Q56583052	42.282952	-83.745245		657.8843930635838	'cell biology'@en	'cell line'@en	'xenograft'@en	'ovarian cancer'@en	'breast cancer'@en	960.0	890.0	890.0	858.0	712.0	389899200.0	261129560.0	261129560.0	308177298.0	208903648.0	12087.0	0.9614	0.733	Palm Beach County
cluster_0_0_0_8_14_59_97_357_1379	'University of California, Davis'@en	Q129421	38.54	-121.75	1905.0	'Sutter Davis Hospital'@en	Q50037038	38.563051	-121.771343	1994.0	657.8843930635838	'radiation therapy'@en	'chemotherapy'@en	'lymph node'@en	'urbanization'@en	'Chlamydomonas reinhardtii'@en	960.0	720.0	720.0	720.0	666.0	152234112.0	114175584.0	114175584.0	114175584.0	399542058.0	12089.0	0.9275	0.688	Pasco County
cluster_0_0_0_8_10_30_83_272_622	'University of Michigan'@en	Q230492	42.276944444444	-83.738055555556	1817.0	'VA Center for Clinical Management Research'@en	Q56583052	42.282952	-83.745245		657.8843930635838	'AML'@en	'ASH1 like histone lysine methyltransferase'@en	'Annexin A5'@en	'CD4 antigen'@en	'CD44 antigen'@en	960.0	960.0	960.0	960.0	960.0	389899200.0	389899200.0	389899200.0	389899200.0	389899200.0	12091.0	0.9293	0.769	Pinellas County
cluster_0_0_2_2_11_1_15_20_110	'Vanderbilt University'@en	Q29052	36.148649	-86.804972	1873.0	'Manchester Academic Health Science Centre'@en	Q6747256	53.468	-2.233	2008.0	657.8843930635838	'CASP8'@en	'FLACC1'@en	'Helicobacter pylori'@en	'Kenya'@en	'S-adenosyl-L-methioninate (deprotonated carboxy group)'@en	954.0	954.0	954.0	954.0	954.0	531726642.0	531726642.0	531726642.0	531726642.0	531726642.0	12093.0	1	0.381	Polk County
cluster_0_0_0_3_26_46_141_356_1320	'University of Toronto'@en	Q180865	43.662917	-79.395746	1827.0	'Centre for Addiction and Mental Health'@en	Q5062350	43.658	-79.399	1966.0	657.8843930635838	'G protein-coupled receptor'@en	'CRISPR'@en	'Wingless-type MMTV integration site family, member 8a'@en	'bioluminescence'@en	'cell biology'@en	936.0	819.0	351.0	351.0	351.0	198973944.0	174102201.0	74615229.0	74615229.0	74615229.0	12095.0	1	0.831	Putnam County
cluster_0_0_2_1_19_40_52_84_613	'University of Michigan'@en	Q230492	42.276944444444	-83.738055555556	1817.0	'VA Center for Clinical Management Research'@en	Q56583052	42.282952	-83.745245		657.8843930635838	'Alzheimer\'s disease'@en	'vitamin D'@en	'United States of America'@en	'vitamin'@en	'adenocarcinoma'@en	924.0	924.0	693.0	693.0	585.0	1520524236.0	1520524236.0	1140393177.0	1140393177.0	197118378.0	12097.0	1	0.906	St. Johns County
cluster_0_1_1_12_27_61_92_148_513	'Stanford University'@en	Q41506	37.4282293	-122.1688576	1891.0	'Stanford University Medical Center'@en	Q7598810	37.434	-122.175	1959.0	613.0	'RNA sequencing'@en	'SET and MYND domain containing 2'@en	'apoptotic process'@en	'peptidyl-lysine monomethylation'@en	'CRISPR'@en	915.0	915.0	915.0	915.0	784.0	430575654.0	430575654.0	430575654.0	430575654.0	678841600.0	12099.0	0.9694	0.718	St. Lucie County
cluster_0_1_4_7_21_36_48_78_451	'University of Pittsburgh'@en	Q235034	40.444565	-79.953274	1787.0	'Center for Emergency Medicine of Western Pennsylvania'@en	Q5059612	40.4392	-79.9589		657.8843930635838	'autophagy'@en	'cardiac arrest'@en	'chemical analysis'@en	'cytotoxicity'@en	'immune response'@en	912.0	912.0	912.0	912.0	912.0	436124912.0	436124912.0	436124912.0	436124912.0	436124912.0	12101.0	0.9859	0.773	Santa Rosa County
