id	node1	label	node2	node2;coor	node2;label
	cluster_0_0_3_5_30_15_1394	member	QNIHPER6718205	@38.9875/-76.94	'University of Maryland'@en
	cluster_0_0_3_5_30_15_1394	member	QNIHPER7026380	@38.9875/-76.94	'University of Maryland'@en
	cluster_0_0_3_6_11_102_86	member	QNIHPER6096468	@35.14083333/-90.03	'University of Tennessee Health Science Center'@en
	cluster_0_0_3_6_11_102_1318	member	QNIHPER8540727	@35.15291667/-90.04305556	'St. Jude Children\'s Research Hospital'@en
	cluster_0_0_3_5_28_12_1873	member	QNIHPER8025567	@39.141/-84.502	'Cincinnati Children\'s Hospital Medical Center'@en
	cluster_0_0_2_3_24_142_1879	member	QNIHPER6108763	@39.948/-75.194	'Children\'s Hospital of Philadelphia'@en
	cluster_0_0_2_3_24_142_1879	member	QNIHPER8658340	@30.69588/-88.17691	'University of South Alabama'@en
	cluster_0_0_2_3_23_51_640	member	QNIHPER6110255	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6119794	@40.0198/-75.1797	'Drexel University College of Medicine'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER8270765	@55.679722222222/12.5725	'University of Copenhagen'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER6155825	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER8787501	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_6_7_21_1018	member	QNIHPER6156043	@32.881/-117.238	'University of California, San Diego'@en
	cluster_0_0_3_6_7_21_1018	member	QNIHPER6878015	@42.3679/-71.087	'Broad Institute'@en
	cluster_0_0_3_6_7_21_1018	member	QNIHPER9856282	@32.881/-117.238	'University of California, San Diego'@en
	cluster_0_0_2_2_14_8_1227	member	QNIHPER6172514	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_2_2_14_8_1227	member	QNIHPER9352943	@37.4282293/-122.1688576	'Stanford University'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER6183916	@39.953885/-75.193048	'University of Pennsylvania'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER9643974	@41.504/-81.608	'Case Western Reserve University'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER6188579	@41.303245363975/-72.933871811889	'Yale School of Medicine'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER7753308	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_2_2_14_146_961	member	QNIHPER6190173	@40.7421/-73.9744	'New York University School of Medicine'@en
	cluster_0_0_2_2_14_146_1794	member	QNIHPER9367781	@40.73/-73.995	'New York University'@en
	cluster_0_0_2_2_9_101_1013	member	QNIHPER6191092	@39.3275/-82.1	'Ohio University'@en
	cluster_0_0_2_2_9_101_2138	member	QNIHPER6875076	@39.3275/-82.1	'Ohio University'@en
	cluster_0_0_2_2_9_125_787	member	QNIHPER6194541	@42.273488888889/-71.80735	'Worcester Polytechnic Institute'@en
	cluster_0_0_2_2_9_125_787	member	QNIHPER8482366	@41.504/-81.608	'Case Western Reserve University'@en
	cluster_0_0_2_3_24_124_493	member	QNIHPER9678952	@41.303245363975/-72.933871811889	'Yale School of Medicine'@en
	cluster_0_0_2_3_24_124_493	member	QNIHPER7110681	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER6250612	@35.908611111111/-79.049166666667	'University of North Carolina at Chapel Hill'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER8955889	@42.362805555556/-71.068630555556	'Massachusetts General Hospital'@en
	cluster_0_0_2_2_9_93_852	member	QNIHPER6256159	@41.871889/-87.64925	'University of Illinois at Chicago'@en
	cluster_0_0_2_2_9_93_852	member	QNIHPER9361482	@45.668333333333/-111.05	'Montana State University'@en
	cluster_0_0_2_2_9_93_852	member	QNIHPER8651031	@38.8959025/-77.0309076	'United States Environmental Protection Agency'@en
	cluster_0_0_2_3_24_124_493	member	QNIHPER8001798	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_6_21_77_1289	member	QNIHPER8786069	@34.07222222222222/-118.44416666666666	'University of California, Los Angeles'@en
	cluster_0_0_3_5_28_70_69	member	QNIHPER6350682	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_3_5_28_70_2087	member	QNIHPER6363230	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_3_5_28_70_2087	member	QNIHPER8424772	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_2_2_14_11_416	member	QNIHPER6363550	@37.87/-122.259	'University of California, Berkeley'@en
	cluster_0_0_2_2_14_11_416	member	QNIHPER9758017	@42.054853/-87.673945	'Northwestern University'@en
	cluster_0_0_2_3_24_142_2101	member	QNIHPER6365905	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_2_3_24_142_2101	member	QNIHPER7801339	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_2_3_22_129_391	member	QNIHPER6377266	@32.730666666667/-97.114583333333	'University of Texas at Arlington'@en
	cluster_0_0_2_3_22_129_391	member	QNIHPER8648794	@38.215019444444/-85.760222222222	'University of Louisville'@en
	cluster_0_0_3_6_11_74_307	member	QNIHPER8500427	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_2_3_24_142_2101	member	QNIHPER6770896	@32.812096/-96.84016	'University of Texas Southwestern Medical Center'@en
	cluster_0_0_2_2_9_145_2215	member	QNIHPER6406753	@47.65416666666667/-122.30805555555555	'University of Washington'@en
	cluster_0_0_2_2_9_145_2215	member	QNIHPER8861287	@40.7625/-73.955555555556	'The Rockefeller University'@en
	cluster_0_0_3_5_15_50_2276	member	QNIHPER6406882	@36.148649/-86.804972	'Vanderbilt University'@en
	cluster_0_0_3_5_15_50_2276	member	QNIHPER7547783	@36.148649/-86.804972	'Vanderbilt University'@en
	cluster_0_0_3_5_15_50_2276	member	QNIHPER8251212	@36.148649/-86.804972	'Vanderbilt University'@en
	cluster_0_0_3_5_30_82_1616	member	QNIHPER6409573	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_3_5_30_82_1616	member	QNIHPER8458826	@49.3848/8.7103194	'European Molecular Biology Laboratory'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6417747	@25.721644/-80.279267	'University of Miami'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER8755422	@34.07222222222222/-118.44416666666666	'University of California, Los Angeles'@en
	cluster_0_0_2_3_24_124_1700	member	QNIHPER6433141	@40.8075/-73.961944444444	'Columbia University'@en
	cluster_0_0_2_3_24_124_1700	member	QNIHPER9231692	@40.807556/-73.964083	'Columbia University Medical Center'@en
	cluster_0_0_2_2_9_125_787	member	QNIHPER6449332	@38.54/-121.75	'University of California, Davis'@en
	cluster_0_0_2_2_9_125_787	member	QNIHPER8761379	@36.86055556/-76.30252222	'Eastern Virginia Medical School'@en
	cluster_0_0_3_5_28_54_622	member	QNIHPER6474101	@37.87/-122.259	'University of California, Berkeley'@en
	cluster_0_0_3_5_28_54_622	member	QNIHPER9886554	@37.87/-122.259	'University of California, Berkeley'@en
	cluster_0_0_3_5_28_54_1130	member	QNIHPER6474145	@42.335743/-71.105138	'Harvard Medical School'@en
	cluster_0_0_3_5_28_54_1130	member	QNIHPER6486042	@43.128333/-77.628333	'University of Rochester'@en
	cluster_0_0_2_3_23_85_1176	member	QNIHPER6486180	@42.276944444444/-83.738055555556	'University of Michigan'@en
	cluster_0_0_2_3_23_85_1176	member	QNIHPER7051106	@47.6277525/-122.33067301841714	'Fred Hutchinson Cancer Research Center'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER6487157	@41.313055555556/-105.58138888889	'University of Wyoming'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER8027609	@39.7743/-86.1764	'Indiana University – Purdue University Indianapolis'@en
	cluster_0_0_2_3_24_142_1879	member	QNIHPER6519437	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_2_3_24_142_1879	member	QNIHPER9874296	@39.167222/-86.521389	'Indiana University Bloomington'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER6536840	@39.9484/-75.1567	'Thomas Jefferson University'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER8531812	@29.7105/-95.3965	'Baylor College of Medicine'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER8268535	@39.545833333333/-119.81666666667	'University of Nevada, Reno'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6610594	@40.4414/-79.9607	'University of Pittsburgh School of Nursing'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6902290	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_6_11_61_1642	member	QNIHPER6616034	@29.935344/-90.122687	'Tulane University'@en
	cluster_0_0_3_6_21_77_1289	member	QNIHPER6625522	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_6_21_77_1289	member	QNIHPER7350317	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_6_11_74_1325	member	QNIHPER6660013	@30.28614/-97.73942	'University of Texas at Austin'@en
	cluster_0_0_3_6_21_33_1189	member	QNIHPER6667258	@42.725/-84.48	'Michigan State University'@en
	cluster_0_0_3_6_21_33_1189	member	QNIHPER7030105	@40.741969/-73.974033	'NYU Langone Medical Center'@en
	cluster_0_0_3_6_7_2_1905	member	QNIHPER6668186	@40.796111111111/-77.862777777778	'University Park'@en
	cluster_0_0_3_6_7_2_1975	member	QNIHPER7969912	@40.796111111111/-77.862777777778	'Pennsylvania State University'@en
	cluster_0_0_3_5_30_15_1065	member	QNIHPER6673506	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_2_2_14_146_961	member	QNIHPER6675476	@39.743461/-105.003119	'University of Colorado Denver'@en
	cluster_0_0_2_2_14_146_1794	member	QNIHPER6749037	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_3_5_28_70_1259	member	QNIHPER6678530	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_3_5_28_70_916	member	QNIHPER9750784	@32.812096/-96.84016	'University of Texas Southwestern Medical Center'@en
	cluster_0_0_3_5_28_70_916	member	QNIHPER6806396	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER6689655	@36.00496/-78.93689	'Duke Cancer Institute'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7592403	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_2_3_24_124_1918	member	QNIHPER6707454	@39.7441/-104.836	'University of Colorado Denver School of Dental Medicine'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER6714876	@40.7895/-73.9538	'Icahn School of Medicine at Mount Sinai'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER9462790	@40.7895/-73.9538	'Icahn School of Medicine at Mount Sinai'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6718452	@47.65416666666667/-122.30805555555555	'University of Washington'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6725174	@47.65416666666667/-122.30805555555555	'University of Washington'@en
	cluster_0_0_2_3_24_142_2101	member	QNIHPER6724200	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_3_5_30_39_305	member	QNIHPER6734991	@28.0545/-82.413694444444	'University of South Florida'@en
	cluster_0_0_3_5_30_39_305	member	QNIHPER6736718	@38.823888888889/-77.0225	'United States Naval Research Laboratory'@en
	cluster_0_0_3_6_7_21_2295	member	QNIHPER6742764	@33.5/-86.8075	'University of Alabama at Birmingham'@en
	cluster_0_0_3_6_7_21_2295	member	QNIHPER8087608	@38.035555555556/-78.503333333333	'University of Virginia'@en
	cluster_0_0_3_6_7_21_2295	member	QNIHPER6763747	@36.148649/-86.804972	'Vanderbilt University'@en
	cluster_0_0_3_6_7_21_2295	member	QNIHPER7056252	@36.148649/-86.804972	'Vanderbilt University'@en
	cluster_0_0_3_6_21_33_1189	member	QNIHPER6771164	@35.08389/-106.61861	'University of New Mexico'@en
	cluster_0_0_3_6_21_33_1189	member	QNIHPER8360849	@37.546615/-77.453255	'Virginia Commonwealth University'@en
	cluster_0_0_3_5_28_12_97	member	QNIHPER6773020	@35.4803/-97.4964	'University of Oklahoma Health Sciences Center'@en
	cluster_0_0_3_5_28_12_97	member	QNIHPER6807329	@36.001111111111/-78.938888888889	'Duke University'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7984402	@41.789722222222/-87.599722222222	'University of Chicago'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER6777490	@42.33615277777778/-71.10683333333333	'Brigham and Women\'s Hospital'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER7850032	@42.33615277777778/-71.10683333333333	'Brigham and Women\'s Hospital'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6798443	@39.291388888889/-76.625	'University of Maryland, Baltimore'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER8669913	@38.9875/-76.94	'University of Maryland'@en
	cluster_0_0_3_5_28_12_97	member	QNIHPER7101269	@51.498308/-0.176882	'Imperial College London'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER6829319	@40.73/-73.997	'City University of New York'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER8503322	@40.7641/-73.9568	'Memorial Sloan Kettering Cancer Center'@en
	cluster_0_0_2_2_9_101_898	member	QNIHPER8919449	@40.765/-111.85	'University of Utah'@en
	cluster_0_0_3_6_11_74_185	member	QNIHPER6859406	@29.718922/-95.339162	'University of Houston'@en
	cluster_0_0_3_6_11_74_185	member	QNIHPER8310581	@29.718922/-95.339162	'University of Houston'@en
	cluster_0_0_3_6_11_102_1932	member	QNIHPER9621245	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_2_2_9_101_1013	member	QNIHPER8736062	@39.3275/-82.1	'Ohio University'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER6875834	@39.32888888888889/-76.62055555555555	'Johns Hopkins University'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER9828119	@40.110538888889/-88.228411111111	'University of Illinois at Urbana–Champaign'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER8680985	@40.110538888889/-88.228411111111	'University of Illinois at Urbana–Champaign'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER6877611	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_2_2_14_11_2117	member	QNIHPER9853988	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_2_3_24_124_1780	member	QNIHPER7013790	@38.9875/-76.94	'University of Maryland'@en
	cluster_0_0_3_5_30_15_1925	member	QNIHPER8088836	@40.765/-111.85	'University of Utah'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER6926350	@41.504/-81.608	'Case Western Reserve University'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER8228836	@43.6577/-79.3802	'Ryerson University'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER6949023	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7122781	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_3_6_7_13_53	member	QNIHPER6949151	@39.7743/-86.1764	'Indiana University – Purdue University Indianapolis'@en
	cluster_0_0_3_6_7_13_53	member	QNIHPER7835231	@39.7743/-86.1764	'Indiana University – Purdue University Indianapolis'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER6955055	@36.001111111111/-78.938888888889	'Duke University'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER8833970	@36.001111111111/-78.938888888889	'Duke University'@en
	cluster_0_0_2_2_14_146_961	member	QNIHPER6955127	@42.725/-84.48	'Michigan State University'@en
	cluster_0_0_2_2_14_146_1794	member	QNIHPER9300152	@33.64535/-117.84264166667	'University of California, Irvine'@en
	cluster_0_0_3_5_15_50_1108	member	QNIHPER6959349	@37.763319444444/-122.45853888889	'University of California, San Francisco'@en
	cluster_0_0_3_5_15_50_1729	member	QNIHPER8552045	@34.129634/-117.970767	'City of Hope National Medical Center'@en
	cluster_0_0_3_6_11_74_1325	member	QNIHPER8969879	@42.447222222222/-76.483055555556	'Cornell University'@en
	cluster_0_0_3_5_28_12_1873	member	QNIHPER6983684	@41.789722222222/-87.599722222222	'University of Chicago'@en
	cluster_0_0_2_2_9_101_2138	member	QNIHPER6995551	@42.362805555556/-71.068630555556	'Massachusetts General Hospital'@en
	cluster_0_0_2_2_9_101_1013	member	QNIHPER7348389	@38.927602/-77.015419	'Children\'s National Hospital'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER7001509	@38.033333333333/-84.5	'University of Kentucky'@en
	cluster_0_0_2_2_14_112_322	member	QNIHPER8263548	@29.64833/-82.34944	'University of Florida'@en
	cluster_0_0_2_3_24_103_1216	member	QNIHPER9390878	@41.3855/2.19403	'Centre for Genomic Regulation'@en
	cluster_0_0_3_6_7_21_1856	member	QNIHPER7036638	@42.362805555556/-71.068630555556	'Massachusetts General Hospital'@en
	cluster_0_0_3_6_7_2_2378	member	QNIHPER9589836	@40/-83.0125	'Ohio State University'@en
	cluster_0_0_2_2_9_145_2215	member	QNIHPER8318136	@33.7939/-84.3221	'Emory University School of Medicine'@en
	cluster_0_0_2_2_14_112_649	member	QNIHPER7050740	@41.658/-91.548	'University of Iowa Hospitals and Clinics'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER7076899	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_2_2_9_125_787	member	QNIHPER8456599	@38.678340555556/-9.3257188888889	'NOVA School of Business and Economics'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7059780	@33.5/-86.8075	'University of Alabama at Birmingham'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER8902039	@30.28614/-97.73942	'University of Texas at Austin'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER7067926	@38.54/-121.75	'University of California, Davis'@en
	cluster_0_0_3_5_30_15_444	member	QNIHPER8039376	@38.54/-121.75	'University of California, Davis'@en
	cluster_0_0_3_5_30_82_1592	member	QNIHPER7970894	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_2_2_14_112_374	member	QNIHPER9615142	@47.6277525/-122.33067301841714	'Fred Hutchinson Cancer Research Center'@en
	cluster_0_0_3_6_21_77_1289	member	QNIHPER7088839	@37.7632/-122.458	'UCSF Medical Center'@en
	cluster_0_0_3_6_21_77_1289	member	QNIHPER7895512	@37.763319444444/-122.45853888889	'University of California, San Francisco'@en
	cluster_0_0_2_3_24_124_1918	member	QNIHPER9155390	@41.303245363975/-72.933871811889	'Yale School of Medicine'@en
	cluster_0_0_2_3_22_120_193	member	QNIHPER7113227	@35.908611111111/-79.049166666667	'University of North Carolina at Chapel Hill'@en
	cluster_0_0_3_6_11_61_1642	member	QNIHPER8825358	@33.7528/-84.3861	'Georgia State University'@en
	cluster_0_0_3_5_15_119_1662	member	QNIHPER7117141	@42.276944444444/-83.738055555556	'University of Michigan'@en
	cluster_0_0_3_5_15_119_1749	member	QNIHPER9225339	@42.276944444444/-83.738055555556	'University of Michigan'@en
	cluster_0_0_3_6_11_74_380	member	QNIHPER7134317	@43.703333333333/-72.288333333333	'Dartmouth College'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7167895	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER8252567	@40.006666666667/-105.26722222222	'University of Colorado Boulder'@en
	cluster_0_0_3_5_15_50_1729	member	QNIHPER7179909	@44.975277777778/-93.234166666667	'University of Minnesota'@en
	cluster_0_0_3_5_15_50_1108	member	QNIHPER8707864	@29.7078/-95.3975	'University of Texas MD Anderson Cancer Center'@en
	cluster_0_0_2_3_23_85_752	member	QNIHPER8297304	@42.362805555556/-71.068630555556	'Massachusetts General Hospital'@en
	cluster_0_0_2_3_23_85_752	member	QNIHPER9817623	@36.0007/-78.9403	'Duke University School of Medicine'@en
	cluster_0_0_2_3_24_124_1918	member	QNIHPER7287065	@41.256/-95.9758	'University of Nebraska Medical Center'@en
	cluster_0_0_2_3_24_124_493	member	QNIHPER7937388	@41.243106/-95.974251	'VA Nebraska Western Iowa Health Care System'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7340641	@41.311111111111/-72.926666666667	'Yale University'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER9820889	@41.303245363975/-72.933871811889	'Yale School of Medicine'@en
	cluster_0_0_3_6_7_2_1975	member	QNIHPER7353754	@29.7105/-95.3965	'Baylor College of Medicine'@en
	cluster_0_0_3_6_7_2_1905	member	QNIHPER8257580	@30.28614/-97.73942	'University of Texas at Austin'@en
	cluster_0_0_3_5_28_70_916	member	QNIHPER7353927	@28.0545/-82.413694444444	'University of South Florida'@en
	cluster_0_0_3_5_28_70_1259	member	QNIHPER8660324	@42.34/-71.08833333333334	'Northeastern University'@en
	cluster_0_0_3_5_28_54_1467	member	QNIHPER7354138	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_3_5_28_54_1467	member	QNIHPER8391597	@40.444565/-79.953274	'University of Pittsburgh'@en
	cluster_0_0_2_2_14_8_1227	member	QNIHPER7354334	@29.7105/-95.3965	'Baylor College of Medicine'@en
	cluster_0_0_2_2_14_8_1227	member	QNIHPER8440729	@46.048888888889/14.503888888889	'University of Ljubljana'@en
	cluster_0_0_3_6_7_2_1905	member	QNIHPER7354340	@51.5245592/-0.1340401	'University College London'@en
	cluster_0_0_3_6_7_2_1975	member	QNIHPER9828303	@32.985/-96.75	'University of Texas at Dallas'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER7356157	@42.08925/-75.96989	'Binghamton University'@en
	cluster_0_0_2_2_9_125_1126	member	QNIHPER8032540	@34.07222222222222/-118.44416666666666	'University of California, Los Angeles'@en
